user_id,fix_location_state,fix_age
35033,pizarra,100
40725,england,30
109029,westernaustralia,100
109520,england,35
131730,england,40
195660,england,100
253572,england,40
13795,nordrheinwestfalen,10
120149,missouri,20
164331,nebraska,10
197224,kansas,10
95496,washington,30
110786,california,100
188692,arizona,10
13804,treviso,35
13812,madrid,30
13813,obersterreich,35
13816,scotland,50
13819,salzburg,10
13824,nordrheinwestfalen,10
199256,florida,10
278820,southcarolina,100
13835,iledefrance,20
126674,oregon,40
114079,newyork,40
176654,newmexico,20
190333,massachusetts,10
55910,southcarolina,35
253655,washington,10
278238,wisconsin,50
153566,newyork,30
195094,california,10
31485,california,30
233274,ohio,30
27322,california,10
183065,california,10
236576,texas,10
219569,iowa,50
13861,missouri,30
69369,kentucky,100
263926,iledefrance,20
13873,barcelona,30
133240,illesbalears,35
13879,nordrheinwestfalen,10
107181,nordrheinwestfalen,40
13884,britishcolumbia,100
13888,madrid,40
13889,california,30
13898,bayern,50
140809,nordrheinwestfalen,10
13911,yukonterritory,20
231765,arizona,10
192670,wisconsin,100
85287,massachusetts,10
236069,virginia,35
75622,oklahoma,40
170504,pennsylvania,10
16098,florida,10
261488,pennsylvania,40
95833,alaska,100
181968,florida,10
32343,california,10
215561,britishcolumbia,10
86136,illinois,100
181026,ontario,35
240380,illinois,20
43801,missouri,40
61578,colorado,10
117358,minnesota,40
117228,california,10
148040,illinois,50
13948,barreiro,35
13961,victoria,10
84010,lombardia,10
126486,oregon,30
136177,pennsylvania,20
13974,nevada,100
168562,oregon,10
169365,missouri,35
151114,virginia,50
32146,england,100
101866,texas,35
200869,southaustralia,10
63311,britishcolumbia,10
171296,britishcolumbia,100
237421,wisconsin,10
200756,california,10
97368,hamburg,100
19544,california,100
76654,ohio,30
14043,ohio,100
187439,pennsylvania,10
102568,ohio,10
161092,tennessee,50
14063,navarra,30
247041,madrid,30
158917,pennsylvania,20
165976,massachusetts,10
179252,maharashtra,30
159117,northcarolina,10
174460,newsouthwales,30
250562,england,35
261236,england,30
215625,sevilla,30
89509,navarra,30
94241,mlaga,35
107349,aragon,30
14110,galicia,30
125544,vizcaya,30
64622,granada,30
98679,andaluca,30
102599,aragn,30
218515,catalunya,30
29452,california,20
36849,indiana,35
43409,missouri,35
183757,alberta,10
113291,california,10
14095,nevada,10
14113,mlaga,20
14123,california,30
14124,michigan,20
219973,cuneopiemonte,50
175921,england,10
72169,madrid,30
111858,madrid,20
32002,oregon,40
203651,virginia,100
61376,alaska,10
145099,britishcolumbia,30
147626,novascotia,10
117002,georgia,10
133386,missouri,10
209194,california,20
114897,britishcolumbia,30
249565,texas,100
190669,california,40
201750,texas,20
252812,florida,10
14184,alberta,10
125755,california,10
196620,chibaken,35
247736,california,10
166188,england,50
173779,rhodeisland,50
178711,illinois,40
257941,indiana,35
14213,wien,10
43231,nordrheinwestfalen,30
14216,newyork,40
263628,newyork,50
147161,england,10
34059,california,10
267268,texas,10
263752,bretagne,30
181629,nord,30
173201,georgia,35
236788,languedocrousillon,30
57794,quebec,10
199379,iledefrance,10
124349,normandie,30
140886,auvergne,50
170158,alsace,30
120503,yukonterritory,10
274175,hautesavoie,10
134143,iledefrance,30
84955,nord,50
135656,rhnealpes,30
186593,iledefrance,35
274882,nord,20
155166,iledefrance,10
14248,washington,10
14251,minnesota,10
112200,missouri,10
132442,georgia,100
162446,missouri,10
249455,ontario,10
209489,texas,20
237058,louisiana,10
14267,derbyshire,100
19021,derbyshire,10
14272,newmexico,35
217974,victoria,10
150206,newjersey,10
65153,ohio,10
167578,virginia,100
255007,dc,10
123117,england,30
157690,scotland,30
68894,quebec,30
95257,stockholm,10
182269,ontario,35
17960,newjersey,20
14291,washington,100
47098,delaware,10
202580,california,10
98789,iowa,10
179391,newjersey,35
187897,iowa,50
247546,hamburg,30
14305,minnesota,10
14320,badenwuerttemberg,35
104355,rheinlandpfalz,10
242236,california,10
132013,virginia,10
199786,oregon,30
99391,colorado,10
112113,britishcolumbia,30
129427,na,35
214688,utah,100
252168,missouri,35
105222,colorado,10
14353,manitoba,50
16070,missouri,100
149950,oregon,10
26360,florida,50
224996,connecticut,10
236161,massachusetts,30
250969,maryland,10
211182,pennsylvania,10
74651,texas,10
242563,california,20
56229,lombardia,10
261646,cundinamarca,30
85939,england,50
213674,wiltshire,35
237035,england,10
54253,washington,100
216436,northcarolina,100
241295,nordrheinwestfalen,10
263777,southcarolina,30
132485,missouri,30
210698,alberta,40
77033,na,35
14403,ontario,10
255976,washington,10
25154,na,10
67850,california,10
190066,california,10
202921,massachusetts,10
113991,britishcolumbia,10
126846,florida,20
143375,michigan,30
26838,pennsylvania,20
101434,california,10
182828,ontario,10
158935,illinois,100
236892,ontario,10
52618,northcarolina,10
209666,missouri,100
275328,texas,35
242545,california,10
16015,michigan,35
102048,northcarolina,100
190881,florida,10
128202,california,35
204360,england,30
75060,easternprovince,10
125729,connecticut,20
70411,southcarolina,10
125691,kansas,35
154880,alberta,10
273418,georgia,10
194178,california,10
26674,victoria,20
148126,florida,35
78461,california,10
187010,oklahoma,10
87654,virginia,50
157078,alabama,10
179424,alabama,10
91648,arkansas,40
257543,novascotia,50
90173,newyork,50
137649,missouri,10
191004,pennsylvania,50
178877,california,30
19884,texas,10
60279,ontario,10
228016,oregon,10
88509,louisiana,10
95482,oregon,20
62485,texas,50
259404,minnesota,100
45718,massachusetts,10
240147,california,30
261730,england,30
264030,louisiana,10
14448,na,10
129649,kansas,10
105670,wisconsin,40
173272,minnesota,10
266637,texas,10
149877,britishcolumbia,10
164667,connecticut,10
113265,california,100
172076,maryland,10
54452,california,10
246384,illinois,50
39771,galiza,30
198717,newsouthwales,20
175577,ontario,10
203162,california,30
209669,southaustralia,10
228080,bl,30
167872,languedocroussillon,20
14452,pontevedra,30
115173,colorado,10
48460,illinois,10
235588,kentucky,50
67846,britishcolumbia,10
106810,victoria,10
134563,uusimaa,10
183942,california,30
43013,oslo,20
135749,alberta,35
222732,ontario,10
103149,alabama,20
174451,kent,35
39027,arizona,10
204073,arizona,10
205965,kansas,10
128779,ohio,20
56991,england,30
109909,manningtree,10
40092,bremen,35
156050,ostschweiz,35
218017,rheinlandpfalz,30
80625,nordrheinwestfalen,30
89266,bayern,40
164554,nordrheinwestfalen,10
187404,nrw,30
163037,hamburg,10
14464,lombardia,30
45358,emiliaromagna,10
54798,lombardia,10
130928,lombardia,10
152446,lombardia,10
260823,lombardia,10
14487,california,30
174476,england,30
172188,ontario,20
16899,newyork,20
14508,rhodeisland,20
14509,washington,35
75236,ontario,10
92330,quebec,10
206388,hullabaloo,10
14519,pennsylvania,10
150269,telaviv,30
114004,michigan,10
207107,britishcolumbia,10
31533,missouri,30
201812,washington,100
186743,maryland,50
176749,oregon,10
185341,newyork,50
22510,georgia,10
32670,kentucky,10
242634,tennessee,10
32634,sicily,10
90671,washington,10
251548,oregon,10
204586,newyork,10
213254,ontario,30
227041,skne,10
35466,michigan,30
162593,missouri,35
206426,alaska,10
134354,pennsylvania,20
192716,alabama,10
132078,newjersey,50
42355,pennsylvania,50
278831,alaska,10
203455,virginia,40
89082,delaware,10
234847,istanbul,50
102848,antwerpen,10
118747,virginia,10
112394,pennsylvania,10
188258,california,10
203736,california,10
32759,california,10
74069,texas,10
113921,westvirginia,10
199458,newhampshire,10
104926,pennsylvania,10
88052,texas,10
207945,texas,10
114226,california,10
28410,or,10
18090,louisiana,50
197656,newyork,10
269689,indiana,10
271216,rhodeisland,100
120820,louisiana,50
253299,missouri,50
28866,ohio,100
153593,louisiana,50
276350,silesia,30
14536,california,10
152767,california,10
276853,galiza,20
110753,catalunya,30
90148,aragon,35
14562,bayern,40
35483,bayern,40
251946,hessen,10
31663,rheinlandpfalz,30
258676,nrw,10
203728,kansas,40
14584,georgia,40
141428,texas,30
14586,southcarolina,10
79900,california,50
86790,southcarolina,10
142624,southcarolina,10
190203,southcarolina,10
138723,newhampshire,20
166516,massachusetts,10
84349,illinois,10
102473,southdakota,10
14618,mlaga,20
179873,mlaga,20
90856,malaga,20
14621,wisconsin,10
175324,delaware,10
232715,california,10
32439,wales,20
26542,missouri,100
61964,florida,10
66685,california,10
91681,newyork,50
171632,indiana,40
221706,california,30
119459,southcarolina,50
276916,colorado,10
94281,ca,100
208336,kentucky,10
210879,california,30
276590,queensland,20
35093,wisconsin,50
108115,illinois,30
64369,iledefrance,35
116627,iledefrance,30
140105,isreardche,30
210122,bruxelles,35
82433,iledefrance,30
211314,limburg,10
81014,badenwuerttemberg,10
204858,badenwuerttemberg,40
205167,hessen,30
140535,florida,10
14675,washington,40
14682,alabama,30
161220,northcarolina,30
256174,northcarolina,35
76097,iowa,30
166003,ohio,100
35552,michigan,100
94574,louisiana,50
14710,illinois,20
25934,northcarolina,10
14767,washington,10
14777,illinois,10
14789,southcarolina,10
14790,england,10
52401,newsouthwales,100
135268,england,40
173630,england,10
14804,selangor,10
70371,hawaii,10
126192,oregon,10
14813,southaustralia,100
73231,southaustralia,30
14830,ontario,10
31247,bayern,10
125861,sachsen,20
99953,ontario,30
171819,newfoundland,10
14863,alabama,100
14867,manawatu,35
55968,victoria,40
90231,queensland,20
14871,alabama,10
110896,texas,10
14896,jakarta,10
110618,washington,100
56675,kansas,30
39641,arizona,10
118195,melaka,30
196478,pennsylvania,40
30662,california,10
228424,saskatchewan,50
14923,andalucia,20
14941,maine,10
14949,manitoba,10
272596,espaa,10
200065,vizcaya,30
272499,valncia,30
122038,valencia,35
230289,cataluabarcelona,20
108119,madrid,50
193266,buenosaires,40
35974,barcelona,20
117149,barcelona,30
175372,barcelona,35
192490,bizkaia,30
38767,texas,10
175749,southdakota,10
100726,california,10
261285,california,100
196978,michigan,10
144877,texas,10
172088,indiana,50
14985,oklahoma,10
168553,pennsylvania,10
177806,saskatchewan,10
260566,england,35
35812,oregon,10
15008,england,40
15015,texas,50
15020,georgia,10
166780,georgia,10
188295,connecticut,20
208118,ontario,10
243106,newfoundland,10
71377,alberta,35
237478,texas,10
196169,washington,10
199171,newyork,10
22347,newbrunswick,10
252111,arizona,30
252609,scotland,10
161555,oregon,10
234159,arkansas,10
15025,valencia,50
15029,virginia,10
23240,pennsylvania,10
15030,hamburg,30
38759,california,10
209261,alabama,30
265400,ontario,100
15048,colorado,50
201653,colorado,10
139099,washington,100
89854,texas,50
147105,newyork,10
162765,texas,40
142732,kentucky,20
240976,newjersey,35
20337,britishcolumbia,20
45869,israel,50
159906,puertorico,40
53533,ohio,10
156028,california,100
200694,britishcolumbia,10
251542,pennsylvania,10
15067,newyork,35
239876,alberta,10
238910,oregon,30
214465,mississippi,30
204206,california,20
15123,massachusetts,30
237822,georgia,40
236437,wisconsin,10
180999,virginia,35
199758,michigan,10
230795,saskatchewan,50
230796,alberta,50
194657,southcarolina,100
15149,barcelona,30
43300,barcelona,40
74855,valencia,50
15172,victoria,10
176315,victoria,10
18369,badajoz,30
62123,valencia,35
122604,madrid,35
256628,cantabria,30
138411,florida,10
163610,newjersey,30
15203,california,10
17145,california,10
85261,california,30
107118,california,10
122795,california,30
140101,california,20
223567,lisbon,30
269050,california,30
92153,newyork,10
127765,britishcolumbia,100
194815,missouri,10
240125,illinois,100
87866,maryland,10
116533,illinois,50
15223,louisiana,10
15225,westvirginia,30
15228,rhodeisland,10
102594,florida,10
15247,saarland,10
145016,hessen,20
257826,nordrheinwestfalen,20
123885,nordrheinwestfalen,20
136227,badenwuerttemberg,20
36855,badenwuerttemberg,35
15252,friuliveneziagiulia,35
15260,noordholland,10
15272,louisiana,10
26037,vienna,10
83333,britishcolumbia,35
267131,california,10
103712,california,10
254348,california,50
15336,wisconsin,20
39681,illinois,40
162091,oregon,10
93520,ontario,10
15354,lisboa,30
92486,portugal,10
108200,pennsylvania,40
192224,southdakota,10
273920,arizona,10
37591,newhampshire,10
251729,ontario,10
183677,florida,35
239647,arizona,10
55173,louisiana,10
86823,northcarolina,10
93891,michigan,10
172120,alaska,10
159403,england,10
80949,virginia,10
260327,bayern,100
236598,northcarolina,50
57957,northcarolina,10
74304,northcarolina,10
154548,northcarolina,10
57469,britishcolumbia,30
89859,newjersey,10
185461,newyork,100
16557,missouri,50
168725,florida,10
147810,texas,40
160247,texas,40
263155,tennessee,10
104061,michigan,50
182010,nevada,100
216690,michigan,20
240927,pennsylvania,30
222651,california,30
113385,wyoming,10
224351,california,10
237950,kansas,10
255055,pennsylvania,10
24637,newyork,10
128141,illinois,10
213637,england,10
266212,southcarolina,10
209024,massachusetts,10
44888,oregon,10
179662,kualalumpur,40
146085,florida,10
264012,rhodeisland,100
135834,georgia,50
152837,california,10
253916,quebec,100
188063,california,10
68378,ohio,20
40917,louisiana,35
200190,toscana,35
127794,newsouthwales,10
134256,kansas,40
95680,california,30
267551,texas,30
129212,maryland,30
39246,texas,10
130809,britishcolumbia,10
121404,massachusetts,10
133282,maryland,10
202280,massachusetts,10
235709,massachusetts,10
168587,massachusetts,10
64469,california,10
205258,vermont,100
180412,illinois,10
57918,california,10
156308,selangor,10
178135,california,10
123734,pennsylvania,30
245003,queensland,30
136834,california,20
75517,newyork,30
142325,victoria,30
158130,novascotia,10
175022,oregon,10
126654,canterbury,35
171750,california,10
61647,illinois,35
172601,newyork,10
239522,california,35
200955,vaud,10
83581,northcarolina,10
119244,missouri,10
264846,noordholland,10
154287,florida,10
273235,chincoteague,10
83498,pennsylvania,20
249363,texas,10
78735,newyork,20
227566,northcarolina,10
74756,rehka,10
83934,illinois,10
240425,california,100
196744,virginia,10
41004,northcarolina,10
150799,california,40
99891,minnesota,10
83076,england,50
206821,nordrheinwestfalen,10
191202,england,10
215446,alberta,10
195287,alava,10
84766,newyork,40
96772,arizona,100
222921,britishcolumbia,10
145537,saskatchewan,30
60147,michigan,50
262689,kentucky,40
20234,vizcaya,50
19556,california,10
258650,newsouthwales,10
29523,newjersey,10
104936,porto,40
156221,vizcaya,30
197536,castillalamancha,20
41085,espaa,40
118229,castillaleon,50
189868,vizcaya,35
118096,catalonian,50
183117,pontevedra,30
15419,madrid,10
197864,california,30
15425,northcarolina,30
15447,brunei,20
15450,indiana,10
150252,england,35
277285,ontario,10
53557,britishcolumbia,30
15467,niedersachsen,10
15477,england,10
23702,louisiana,30
112036,newmexico,30
30181,canterbury,10
15487,badenwuerttemberg,40
89849,illinois,10
15505,newyork,30
216546,newyork,10
15529,barcelona,30
158757,kildare,10
15535,england,40
263275,florida,35
85285,badajoz,20
78252,buenosaires,20
168590,valladolid,30
166254,iledefrance,10
15575,pennsylvania,20
238252,florida,10
92507,florida,10
183329,iledefrance,10
78963,geneva,30
15597,cocork,100
15599,alabama,50
151224,texas,20
43320,virginia,10
147897,minnesota,50
184878,texas,30
218626,england,30
105253,schleswigholstein,30
252583,nordrheinwestfalen,30
15645,missouri,10
78667,california,20
155522,california,30
157643,victoria,10
94205,alberta,20
52593,california,20
241764,newjersey,10
52648,england,10
60892,zuidholland,30
270616,ontario,35
123371,newsouthwales,10
136531,california,10
260733,california,10
276212,kentucky,20
65845,illinois,100
54264,ontario,50
196756,alberta,35
225440,england,30
276611,quebec,10
15696,washington,35
15703,zanzibar,10
162609,alberta,10
15757,oregon,100
15759,brighton,10
15770,na,50
227549,espaa,30
15791,piemonte,30
224625,piemonte,10
202536,michigan,20
149829,newyork,10
254506,california,50
141951,georgia,35
94627,california,50
200385,pennsylvania,20
229755,colorado,20
196965,alberta,50
114558,oregon,35
241960,texas,20
50024,texas,10
126832,britishcolumbia,10
194949,virginia,10
264611,lombardia,35
270515,virginia,10
252875,oregon,35
15825,iledefrance,30
112581,westernaustralia,100
15842,massachusetts,10
15849,maryland,10
25908,newjersey,10
15859,na,10
253337,massachusetts,30
67721,britishcolumbia,30
222054,buckinghamshire,35
118967,nord,30
268289,washington,30
68349,northcarolina,10
229469,connecticut,10
196517,georgia,20
210051,tokyo,30
28858,england,10
210132,northcarolina,10
15953,riodejaneiro,35
81659,ontario,100
226466,newsouthwales,30
119165,england,10
172617,england,50
214400,england,30
106469,california,10
118194,victoria,35
23932,oklahoma,10
113481,tennessee,20
37422,newbrunswick,40
267670,florida,100
15970,laspalmas,40
15971,pennsylvania,10
89491,britishcolumbia,10
15989,illinois,30
91233,cairo,10
135031,newyork,30
147996,washington,20
16006,arizona,10
206996,oklahoma,50
62867,california,10
58047,california,10
161144,tennessee,40
161458,minnesota,50
251748,ohio,35
187461,ohio,50
248645,britishcolumbia,100
66978,pennsylvania,10
213099,minnesota,10
247892,washington,20
91963,georgia,30
238640,newyork,30
144620,california,50
229339,novascotia,40
243336,california,10
93440,missouri,10
215239,massachusetts,100
221472,britishcolumbia,20
47339,ottawa,10
16041,northcarolina,100
113469,kansas,50
16043,britishcolumbia,100
125581,washington,10
16045,washington,10
262563,texas,10
49334,colorado,30
16088,california,100
100549,texas,10
239461,england,30
101688,virginia,35
231782,tennessee,40
73122,england,10
215309,england,10
265917,arizona,10
19576,washington,10
29886,washington,100
44024,texas,10
106829,britishcolumbia,10
210909,florida,10
250734,oregon,40
133346,victoria,40
206166,alberta,10
148566,ontario,30
100923,michigan,100
113336,virginia,50
240004,newjersey,50
143879,utrecht,35
277825,louisiana,20
276108,northcarolina,100
135445,kentucky,10
187064,lisbon,30
247358,florida,10
36102,britishcolumbia,10
16113,california,10
16115,pennsylvania,10
75215,newyork,20
144655,illinois,50
257021,massachusetts,20
48788,pennsylvania,100
236828,indiana,35
66823,espaa,10
16137,california,10
226241,florida,10
16146,victoria,30
83962,southaustralia,100
33549,england,35
264328,california,30
115975,massachusetts,30
185904,hawaii,10
81581,oregon,10
199082,noordholland,10
269530,dc,30
218261,washington,20
235737,canterbury,35
33886,california,30
225549,newjersey,20
21717,newjersey,20
16160,victoria,50
81637,newsouthwales,100
189809,victoria,30
187750,newsouthwales,100
106926,victoria,10
263627,queensland,30
230254,victoria,30
158031,kentucky,30
209546,australiancapitalterritory,35
220768,florida,10
16168,arizona,10
141752,vaud,10
52758,oklahoma,10
16199,newyork,10
214461,nordrheinwestfalen,10
158304,lombardia,35
276039,umbria,30
44235,lombardia,10
28640,illinois,10
33622,michigan,30
267914,california,30
16233,missouri,30
82952,texas,10
189777,missouri,10
175341,texas,50
26482,maryland,10
132197,maryland,10
138200,kansas,40
146233,georgia,10
213723,washington,10
16248,colorado,10
142713,iowa,10
145835,novascotia,10
182813,minnesota,40
120785,washington,10
132218,arizona,30
175060,newyork,10
273919,newyork,35
16271,florida,100
16274,iledefrance,10
149242,california,10
16285,queensland,10
16287,valencia,30
104111,puebla,35
16315,berlin,10
158688,quit,10
273392,northwestterritories,10
211074,southaustralia,50
16326,victoria,20
152587,victoria,20
16338,louisiana,20
16342,southaustralia,50
163052,michigan,10
16357,northernterritory,100
30228,california,35
240247,newyork,10
16379,northernterritory,40
16380,umbria,40
16393,illinois,10
62134,england,50
16408,alberta,10
16411,oregon,35
109774,victoria,20
178478,ontario,35
266449,washington,10
139257,pennsylvania,50
149606,michigan,10
34175,minnesota,20
272339,minnesota,20
28814,tasmania,20
181104,pennsylvania,10
92273,minnesota,100
120447,pennsylvania,10
155215,illinois,10
48608,oregon,10
71605,hessen,30
78675,newjersey,10
16414,tennessee,10
252970,michigan,100
108157,delaware,100
204264,pennsylvania,10
90451,southcarolina,10
16437,niedersachsen,35
16445,georgia,30
37272,pennsylvania,35
16460,florida,50
16462,washington,100
16464,newyork,10
16468,nevada,10
16469,newfoundland,100
16472,washington,10
16473,california,40
16474,california,10
168678,florida,10
254087,california,30
153277,wisconsin,100
249269,florida,10
188671,massachusetts,30
252244,hawaii,35
129911,california,50
171946,newjersey,30
42130,washington,10
250285,newyork,10
238999,wisconsin,10
44601,michigan,10
269783,florida,10
53288,newsouthwales,20
16530,illinois,30
110540,alaska,50
241085,michigan,50
16537,washington,10
127579,washington,10
103237,na,10
159935,oregon,10
169329,california,10
16566,bayern,20
252624,ohio,30
53842,missouri,35
16587,canterbury,35
16595,saarland,50
80023,nordrheinwestfalen,30
16596,na,35
225253,england,10
260907,southaustralia,100
165929,ontario,10
263692,ohio,10
120172,texas,100
132154,california,40
277728,ontario,10
55366,massachusetts,50
159052,canterbury,50
226461,california,10
205453,manitoba,10
97326,newyork,50
116728,pennsylvania,10
140242,missouri,10
203641,wisconsin,10
50015,delaware,100
247168,newjersey,10
215314,minnesota,100
131031,newhampshire,10
37123,wisconsin,50
132210,vermont,50
268824,georgia,50
16609,alaska,10
267741,alaska,10
16623,arizona,40
77329,colorado,10
57416,california,10
193406,arkansas,30
54790,espaa,35
256577,charlotteown,50
227346,california,10
110037,newzealand,40
214866,guam,35
122751,tyrol,30
76426,texas,30
21749,alberta,100
66087,oklahoma,10
94022,alberta,10
145159,newyork,40
204514,louisiana,10
148091,washington,20
238708,massachusetts,30
18035,michigan,30
59474,maine,10
120347,stnarcisse,10
165462,california,30
91542,mississippi,100
148503,texas,10
163833,texas,100
127425,oregon,10
186719,nordrheinwestfalen,40
192000,vlaamsbrabant,10
40995,florida,10
179439,northcarolina,50
38606,britishcolumbia,35
278715,texas,50
81256,milan,10
142541,nevada,30
222687,california,10
224175,ontario,50
119716,ohio,35
35665,california,100
169177,southcarolina,10
156805,ontario,10
29276,arkansas,10
88452,southcarolina,35
271200,newyork,30
178179,missouri,10
132126,louisiana,40
226161,arkansas,10
225294,alorstar,30
122918,selangor,10
29652,washington,10
82730,florida,50
209660,connecticut,10
176372,washington,35
204140,nevada,10
134873,queensland,30
191854,oregon,10
174070,oklahoma,10
124646,illinois,40
272218,kentucky,10
169736,minnesota,35
65261,minnesota,10
197016,britishcolumbia,10
123894,tennessee,50
118695,missouri,10
209330,missouri,10
262257,ohio,30
207318,pennsylvania,30
151408,northcarolina,30
173388,southaustralia,10
76855,hessen,10
223341,california,50
125932,california,30
166759,newsouthwales,10
41118,washington,10
218780,newyork,10
24169,georgia,10
131888,dc,50
144560,england,10
237297,prahova,20
49389,westvlaanderen,20
46524,southcarolina,10
244206,colorado,30
245938,texas,50
167402,pontevedra,100
16665,pennsylvania,100
16677,tarragona,30
16678,asturias,35
53886,sevilla,40
144979,georgia,50
149777,california,20
150595,newyork,10
217341,zuidholland,10
213097,georgia,10
85153,missouri,10
122466,otago,30
234687,california,50
140420,ontario,10
188055,florida,40
110620,victoria,35
82943,texas,10
269081,california,10
18135,pennsylvania,10
137453,texas,10
253368,novascotia,30
68159,massachusetts,10
89147,delaware,10
32125,westvirginia,10
21910,northcarolina,10
187949,washington,35
42098,newyork,50
269527,newsouthwales,100
122368,oregon,10
85405,ohio,10
162129,pennsylvania,30
260881,buenosaires,10
209713,washington,10
25522,newyork,100
130750,england,35
16725,missouri,10
267709,missouri,40
237778,texas,10
16731,illinois,30
241520,newyork,10
269442,novascotia,100
269874,california,100
39922,california,100
55782,ohio,100
256645,florida,10
258082,southcarolina,20
76388,oregon,10
16771,britishcolumbia,10
81934,arizona,10
147058,nebraska,100
157509,maryland,10
120745,newsouthwales,100
71033,newmexico,100
267691,california,10
16786,me,10
135913,wisconsin,10
131445,illinois,30
63559,arizona,100
217641,california,100
91172,illinois,10
102468,california,35
252880,pennsylvania,10
83611,northcarolina,10
148132,florida,30
158015,florida,10
65132,na,35
60464,florida,100
154254,pennsylvania,10
23566,newjersey,100
144389,britishcolumbia,10
195651,kl,10
91698,maryland,10
222661,northcarolina,30
138739,newyork,10
218777,maine,40
139674,sevenmilebeach,20
141147,california,10
171821,britishcolumbia,10
194700,victoria,10
242628,lombardia,30
108716,colorado,100
34243,michigan,30
36273,britishcolumbia,30
81570,utah,10
199693,ontario,100
50775,colorado,10
239158,colorado,10
77168,maryland,10
205095,texas,10
115004,northcarolina,10
40117,colorado,10
104722,idaho,10
128170,michigan,35
237505,maryland,10
262451,texas,10
160027,westvirginia,10
115039,ontario,10
204648,britishcolumbia,10
209405,ontario,10
161319,tennessee,10
170500,britishcolumbia,10
163691,ohio,50
148595,minnesota,100
258139,illinois,50
197566,wyoming,10
276671,connecticut,35
64761,texas,30
181562,florida,30
189985,newyork,100
144010,newjersey,100
191020,california,10
166316,ontario,10
209493,michigan,10
197646,newyork,10
174868,tennessee,10
64563,britishcolumbia,10
59276,northcarolina,10
250721,victoria,40
244021,virginia,10
175572,michigan,10
273804,michigan,10
154872,ontario,50
172113,oklahoma,100
271250,oregon,40
65422,vermont,100
67455,tennessee,10
212466,california,100
265284,oregon,30
121316,california,100
46431,maryland,10
64774,alberta,50
94778,ontario,10
120630,florida,40
276236,minnesota,10
208252,california,100
67778,manitoba,40
71190,kansas,10
261959,kansas,35
21163,florida,50
200797,newmexico,10
213920,california,10
218133,pennsylvania,10
76908,newyork,50
125018,virginia,50
130893,california,10
210781,ontario,10
129857,quebec,10
93172,california,10
115778,lynfieldauckland,35
124744,iowa,20
40297,oregon,10
113801,indiana,30
243682,nebraska,10
276572,florida,10
242472,reykjavik,100
214290,wisconsin,30
27366,florida,40
34567,massachusetts,10
71014,ohio,10
197874,massachusetts,50
101281,alberta,100
221813,missouri,10
126934,illinois,100
188839,vienna,100
263079,california,100
98265,washington,100
227388,northernireland,50
138846,florida,10
42280,indiana,10
172416,lazio,10
183780,nebraska,10
218220,vienna,30
17498,wisconsin,20
48173,california,30
158713,california,50
205996,california,30
214743,northcarolina,10
224057,california,35
247379,wisconsin,10
50177,ohio,10
53476,tennessee,35
62424,massachusetts,10
77297,florida,50
17969,southcarolina,10
93485,southcarolina,10
145174,indiana,10
30691,canterbury,20
111822,vaud,10
66502,michigan,100
257113,surrey,10
93710,newyork,10
261972,ohio,20
185546,texas,20
208174,wisconsin,100
174345,mississippi,50
184069,queensland,35
67619,california,100
155591,indiana,20
227076,virginia,10
81509,california,10
48722,england,10
212171,virginia,10
240415,california,10
38760,tennessee,10
45463,washington,10
141926,oklahoma,35
242428,oregon,10
187464,pennsylvania,50
79360,california,30
83843,tennessee,100
188008,texas,10
192520,california,10
22398,northcarolina,10
155217,southcarolina,100
243895,noordholland,10
31945,newyork,10
178200,ontario,50
18139,minnesota,10
99012,yukonterritory,10
207364,alberta,10
208528,wisconsin,50
160674,iowa,50
249624,california,100
275607,washington,10
38210,aragn,20
194207,michigan,10
240530,oregon,10
173580,minnesota,10
229495,ontario,20
232979,oklahoma,40
270630,ontario,30
18114,washington,50
231714,ohio,10
52788,arkansas,10
166782,queensland,100
78489,california,50
215376,washington,100
233654,minnesota,40
147646,georgia,30
184306,california,50
225812,pennsylvania,35
81050,missouri,10
197653,oregon,10
209324,michigan,35
16802,hampshire,100
26132,oklahoma,10
25310,tennessee,10
141069,tennessee,10
16815,novascotia,10
210522,queensland,30
211656,missouri,20
81385,colorado,20
16853,california,100
16870,newyork,10
146073,california,30
132208,california,10
16873,maryland,40
41762,northcarolina,100
31502,newyork,10
83939,missouri,100
262471,washington,100
31722,ontario,10
241552,indiana,10
103583,missouri,100
94238,newjersey,50
206663,alberta,40
103545,newyork,10
246188,southcarolina,10
51355,illinois,100
102998,illinois,35
201626,wisconsin,50
213618,maine,10
209992,quebec,50
34187,massachusetts,10
129306,dc,10
232155,southaustralia,10
238315,oregon,20
225897,maryland,10
81634,newjersey,10
60529,ontario,100
173557,colorado,50
120389,california,10
113249,newjersey,30
212809,utah,10
192708,california,50
28402,arizona,10
277544,california,10
98304,northcarolina,10
164657,maine,50
269894,quebec,10
36337,westernaustralia,100
83740,connecticut,30
159701,connecticut,20
135454,maryland,30
217414,ontario,50
225775,california,40
278297,georgia,10
196787,maine,10
200889,massachusetts,100
248990,nevada,40
111041,nebraska,100
123769,rheinlandpfalz,50
23952,saskatchewan,10
45939,colorado,35
123276,newmexico,100
243832,missouri,35
16923,england,20
265695,england,30
33081,alabama,30
52778,minnesota,10
174599,australiancapitalterritory,35
96128,victoria,30
208974,victoria,30
171799,newbrunswick,10
193027,hants,40
63385,florida,10
